,material_id,cif,formula,heat_all,heat_ref,dir_gap,ind_gap
11462,14077,"# generated using pymatgen
data_NaGaO3
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   3.91195959
_cell_length_b   3.91195959
_cell_length_c   3.91195959
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   NaGaO3
_chemical_formula_sum   'Na1 Ga1 O3'
_cell_volume   59.86639118
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Na  Na0  1  0.00163619  0.00000000  0.00000000  1
  Ga  Ga1  1  0.50122356  0.50000000  0.50000000  1
  O  O2  1  0.50159559  -0.00000000  0.50000000  1
  O  O3  1  0.50159559  0.50000000  0.00000000  1
  O  O4  1  0.00164010  0.50000000  0.50000000  1
",NaGaO3,0.72,0.729439537585393,0.0,0.0
14477,13331,"# generated using pymatgen
data_LaWO2F
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.69783226
_cell_length_b   4.69783226
_cell_length_c   4.69783226
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   LaWO2F
_chemical_formula_sum   'La1 W1 O2 F1'
_cell_volume   103.67940990
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  W  W0  1  0.00044532  0.00000000  0.00000000  1
  La  La1  1  0.50587370  0.50000000  0.50000000  1
  F  F2  1  0.49961695  0.00000000  0.50000000  1
  O  O3  1  0.49947388  0.50000000  0.00000000  1
  O  O4  1  0.00476431  0.50000000  0.50000000  1
",WLaO2F,1.9,1.8966111461042976,0.0,0.0
12153,11504,"# generated using pymatgen
data_CrSiO2F
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   3.74026560
_cell_length_b   3.74026560
_cell_length_c   3.74026560
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   CrSiO2F
_chemical_formula_sum   'Cr1 Si1 O2 F1'
_cell_volume   52.32477032
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Cr  Cr0  1  0.00000000  0.00000000  0.00000000  1
  Si  Si1  1  0.51000000  0.50000000  0.50000000  1
  F  F2  1  0.50000000  0.00000000  0.50000000  1
  O  O3  1  0.50000000  0.50000000  0.00000000  1
  O  O4  1  0.00000000  0.50000000  0.50000000  1
",CrSiO2F,1.02,0.9212280121118924,0.0,0.0
4404,8370,"# generated using pymatgen
data_HfTlSO2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.55389150
_cell_length_b   4.55389150
_cell_length_c   4.55389150
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   HfTlSO2
_chemical_formula_sum   'Hf1 Tl1 S1 O2'
_cell_volume   94.43827324
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Tl  Tl0  1  -0.03102762  0.00000000  0.00000000  1
  Hf  Hf1  1  0.58251359  0.50000000  0.50000000  1
  S  S2  1  0.38170469  0.00000000  0.50000000  1
  O  O3  1  0.57642707  0.50000000  0.00000000  1
  O  O4  1  -0.00146421  0.50000000  0.50000000  1
",TlHfO2S,0.7,0.6925587242906275,0.0,0.0
16459,95,"# generated using pymatgen
data_TlNiNO2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.25825769
_cell_length_b   4.25825769
_cell_length_c   4.25825769
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   TlNiNO2
_chemical_formula_sum   'Tl1 Ni1 N1 O2'
_cell_volume   77.21395852
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Ni  Ni0  1  0.00021345  0.00000000  0.00000000  1
  Tl  Tl1  1  0.50512738  0.50000000  0.50000000  1
  N  N2  1  0.49992989  0.00000000  0.50000000  1
  O  O3  1  0.49982378  0.50000000  0.00000000  1
  O  O4  1  0.00485109  0.50000000  0.50000000  1
",NiTlO2N,2.42,2.425312288502272,0.0,0.0
8138,4965,"# generated using pymatgen
data_LiInNOF
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   3.76969844
_cell_length_b   3.76969844
_cell_length_c   3.76969844
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   LiInNOF
_chemical_formula_sum   'Li1 In1 N1 O1 F1'
_cell_volume   53.56977602
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  In  In0  1  0.00047133  0.00000000  0.00000000  1
  Li  Li1  1  0.50525685  0.50000000  0.50000000  1
  F  F2  1  0.50003760  0.00000000  0.50000000  1
  N  N3  1  0.49965493  0.50000000  0.00000000  1
  O  O4  1  0.00456570  0.50000000  0.50000000  1
",InLiOFN,1.7,1.531816259486412,0.0,0.0
4609,517,"# generated using pymatgen
data_MgRhNO2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   3.84853459
_cell_length_b   3.84853459
_cell_length_c   3.84853459
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   MgRhNO2
_chemical_formula_sum   'Mg1 Rh1 N1 O2'
_cell_volume   57.00148677
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Rh  Rh0  1  0.00032620  -0.00000000  0.00000000  1
  Mg  Mg1  1  0.50505245  0.50000000  0.50000000  1
  N  N2  1  0.49976205  0.00000000  0.50000000  1
  O  O3  1  0.50007003  0.50000000  -0.00000000  1
  O  O4  1  0.00501982  0.50000000  0.50000000  1
",RhMgO2N,2.04,2.0430921846684007,0.0,0.0
10475,5979,"# generated using pymatgen
data_MgSbN2O
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   3.99496299
_cell_length_b   3.99496299
_cell_length_c   3.99496299
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   MgSbN2O
_chemical_formula_sum   'Mg1 Sb1 N2 O1'
_cell_volume   63.75852771
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Mg  Mg0  1  0.00361357  0.00000000  0.00000000  1
  Sb  Sb1  1  0.50183323  0.50000000  0.50000000  1
  N  N2  1  0.50148910  0.00000000  0.50000000  1
  N  N3  1  0.50148910  0.50000000  0.00000000  1
  O  O4  1  0.00169500  0.50000000  0.50000000  1
",MgSbON2,1.42,1.2388725514582355,0.0,0.0
7254,6557,"# generated using pymatgen
data_CaScN2O
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.26583499
_cell_length_b   4.26583499
_cell_length_c   4.26583499
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   CaScN2O
_chemical_formula_sum   'Ca1 Sc1 N2 O1'
_cell_volume   77.62688462
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Sc  Sc0  1  0.15522839  -0.00000000  -0.00000000  1
  Ca  Ca1  1  0.62801073  0.50000000  0.50000000  1
  N  N2  1  0.25613223  -0.00000000  0.50000000  1
  N  N3  1  0.25613223  0.50000000  -0.00000000  1
  O  O4  1  0.13850327  0.50000000  0.50000000  1
",ScCaON2,2.0,1.6492812144172888,0.0,0.0
273,5728,"# generated using pymatgen
data_ZnCrN2O
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   3.74303408
_cell_length_b   3.74303408
_cell_length_c   3.74303408
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   ZnCrN2O
_chemical_formula_sum   'Zn1 Cr1 N2 O1'
_cell_volume   52.44104589
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Zn  Zn0  1  0.00054213  0.00000000  -0.00000000  1
  Cr  Cr1  1  0.50990283  0.50000000  0.50000000  1
  N  N2  1  0.49911166  -0.00000000  0.50000000  1
  N  N3  1  0.49911166  0.50000000  0.00000000  1
  O  O4  1  0.00161271  0.50000000  0.50000000  1
",ZnCrON2,1.18,1.0141251851364337,0.0,0.0
12685,17702,"# generated using pymatgen
data_BeIrN3
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   3.87426130
_cell_length_b   3.87426130
_cell_length_c   3.87426130
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   BeIrN3
_chemical_formula_sum   'Be1 Ir1 N3'
_cell_volume   58.15227703
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Be  Be0  1  0.27127137  0.00000000  0.00000000  1
  Ir  Ir1  1  0.49830370  0.50000000  0.50000000  1
  N  N2  1  0.30803887  -0.00000000  0.50000000  1
  N  N3  1  0.30803887  0.50000000  0.00000000  1
  N  N4  1  -0.06722181  0.50000000  0.50000000  1
",BeIrN3,1.46,1.415717435086983,0.0,0.0
18771,15271,"# generated using pymatgen
data_ScZnO3
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.07121783
_cell_length_b   4.07121783
_cell_length_c   4.07121783
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   ScZnO3
_chemical_formula_sum   'Sc1 Zn1 O3'
_cell_volume   67.47968105
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Zn  Zn0  1  0.00032808  -0.00000000  -0.00000000  1
  Sc  Sc1  1  0.50611962  0.50000000  0.50000000  1
  O  O2  1  0.49996137  -0.00000000  0.50000000  1
  O  O3  1  0.49996137  0.50000000  0.00000000  1
  O  O4  1  0.00452011  0.50000000  0.50000000  1
",ZnScO3,1.12,1.1203461906252088,0.0,0.0
14563,17120,"# generated using pymatgen
data_TlOsN3
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.16516549
_cell_length_b   4.16516549
_cell_length_c   4.16516549
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   TlOsN3
_chemical_formula_sum   'Tl1 Os1 N3'
_cell_volume   72.25980491
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Os  Os0  1  0.00000000  0.00000000  0.00000000  1
  Tl  Tl1  1  0.50000000  0.50000000  0.50000000  1
  N  N2  1  0.50000000  0.00000000  0.50000000  1
  N  N3  1  0.50000000  0.50000000  0.00000000  1
  N  N4  1  0.00000000  0.50000000  0.50000000  1
",OsTlN3,3.54,3.4534843836590072,0.0,0.0
12967,1138,"# generated using pymatgen
data_HgPtNO2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.03920839
_cell_length_b   4.03920839
_cell_length_c   4.03920839
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   HgPtNO2
_chemical_formula_sum   'Hg1 Pt1 N1 O2'
_cell_volume   65.90051074
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Hg  Hg0  1  0.07734289  0.00000000  0.00000000  1
  Pt  Pt1  1  0.52603093  0.50000000  0.50000000  1
  N  N2  1  0.46902289  0.00000000  0.50000000  1
  O  O3  1  0.42958045  0.50000000  0.00000000  1
  O  O4  1  0.01055447  0.50000000  0.50000000  1
",HgPtO2N,1.7,1.6972105004750744,0.0,0.0
811,7242,"# generated using pymatgen
data_CrOsN2O
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   3.89883899
_cell_length_b   3.89883899
_cell_length_c   3.89883899
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   CrOsN2O
_chemical_formula_sum   'Cr1 Os1 N2 O1'
_cell_volume   59.26603900
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Cr  Cr0  1  0.00035963  0.00000000  -0.00000000  1
  Os  Os1  1  0.50183538  0.50000000  0.50000000  1
  N  N2  1  0.50214736  -0.00000000  0.50000000  1
  N  N3  1  0.50214736  0.50000000  -0.00000000  1
  O  O4  1  0.00213839  0.50000000  0.50000000  1
",CrOsON2,1.3,1.202717319599806,0.0,0.0
7294,1150,"# generated using pymatgen
data_CdOsNO2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.10696220
_cell_length_b   4.10696220
_cell_length_c   4.10696220
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   CdOsNO2
_chemical_formula_sum   'Cd1 Os1 N1 O2'
_cell_volume   69.27270007
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Os  Os0  1  -0.01875774  0.00000000  -0.00000000  1
  Cd  Cd1  1  0.35367620  0.50000000  0.50000000  1
  N  N2  1  -0.03416653  -0.00000000  0.50000000  1
  O  O3  1  0.16526519  0.50000000  0.00000000  1
  O  O4  1  -0.16558618  0.50000000  0.50000000  1
",OsCdO2N,1.8,1.8048384866251763,0.0,0.0
2310,2720,"# generated using pymatgen
data_ZrRhNOF
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.21429366
_cell_length_b   4.21429366
_cell_length_c   4.21429366
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   ZrRhNOF
_chemical_formula_sum   'Zr1 Rh1 N1 O1 F1'
_cell_volume   74.84699775
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Rh  Rh0  1  0.22327204  0.00000000  0.00000000  1
  Zr  Zr1  1  0.45324107  0.50000000  0.50000000  1
  F  F2  1  0.54254561  0.00000000  0.50000000  1
  N  N3  1  0.30645892  0.50000000  0.00000000  1
  O  O4  1  -0.06858675  0.50000000  0.50000000  1
",RhZrOFN,0.96,0.9675673586430265,0.0,0.0
6485,7099,"# generated using pymatgen
data_SrHgN2O
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.34549592
_cell_length_b   4.34549592
_cell_length_c   4.34549592
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   SrHgN2O
_chemical_formula_sum   'Sr1 Hg1 N2 O1'
_cell_volume   82.05745457
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Sr  Sr0  1  0.02444657  -0.00000000  0.00000000  1
  Hg  Hg1  1  0.51862869  0.50000000  0.50000000  1
  N  N2  1  0.48951718  0.00000000  0.50000000  1
  N  N3  1  0.48951718  0.50000000  0.00000000  1
  O  O4  1  0.01743521  0.50000000  0.50000000  1
",SrHgON2,2.14,1.839521386347193,0.0,0.0
8384,1147,"# generated using pymatgen
data_TlReNO2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.20854163
_cell_length_b   4.20854163
_cell_length_c   4.20854163
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   TlReNO2
_chemical_formula_sum   'Tl1 Re1 N1 O2'
_cell_volume   74.54094308
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Re  Re0  1  0.00035998  0.00000000  0.00000000  1
  Tl  Tl1  1  0.50497606  0.50000000  0.50000000  1
  N  N2  1  0.50003441  0.00000000  0.50000000  1
  O  O3  1  0.49979389  0.50000000  0.00000000  1
  O  O4  1  0.00480762  0.50000000  0.50000000  1
",ReTlO2N,2.76,2.7536680280247827,0.0,0.0
5893,7534,"# generated using pymatgen
data_TlGaN2O
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.52526426
_cell_length_b   4.52526426
_cell_length_c   4.52526426
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   TlGaN2O
_chemical_formula_sum   'Tl1 Ga1 N2 O1'
_cell_volume   92.66843648
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Ga  Ga0  1  0.00032342  0.00000000  0.00000000  1
  Tl  Tl1  1  0.50515239  0.50000000  0.50000000  1
  N  N2  1  0.49979431  -0.00000000  0.50000000  1
  N  N3  1  0.49979431  0.50000000  0.00000000  1
  O  O4  1  0.00488913  0.50000000  0.50000000  1
",GaTlON2,2.36,2.271797588162459,0.0,0.0
15231,14355,"# generated using pymatgen
data_BeSnO3
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.03237001
_cell_length_b   4.03237001
_cell_length_c   4.03237001
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   BeSnO3
_chemical_formula_sum   'Be1 Sn1 O3'
_cell_volume   65.56636813
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Be  Be0  1  0.02181499  0.00000000  -0.00000000  1
  Sn  Sn1  1  0.52162359  0.50000000  0.50000000  1
  O  O2  1  0.52124009  0.00000000  0.50000000  1
  O  O3  1  0.52124009  0.50000000  0.00000000  1
  O  O4  1  0.02144938  0.50000000  0.50000000  1
",BeSnO3,1.64,1.642191905427395,3.4,2.6
152,15300,"# generated using pymatgen
data_TaMoO3
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   3.98140952
_cell_length_b   3.98140952
_cell_length_c   3.98140952
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   TaMoO3
_chemical_formula_sum   'Ta1 Mo1 O3'
_cell_volume   63.11179765
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Ta  Ta0  1  0.00004450  -0.00000000  0.00000000  1
  Mo  Mo1  1  0.50433985  0.50000000  0.50000000  1
  O  O2  1  0.50037888  0.00000000  0.50000000  1
  O  O3  1  0.50037888  0.50000000  0.00000000  1
  O  O4  1  0.00457132  0.50000000  0.50000000  1
",TaMoO3,1.3,1.3045128491641946,0.0,0.0
